subBranch;commitId;category;days;mergeSize;date;rate
integration;499303;b;1;510;May 27, 2014;510
poc/data_acquisition;985784;t;2;509;Jun 17, 2015;254.5
workstream_apd;715311;b;1;504;Nov 27, 2014;504
poc/google-drive;1157094;t;1;501;Sep 1, 2015;501
workstream_collaboration;1238478;t;1;500;Oct 14, 2015;500
integration;488417;b;1;500;May 18, 2014;500
poc/dataset;1077237;t;2;499;Jul 22, 2015;249.5
vertical/boardroom;1249881;t;1;497;Oct 21, 2015;497
vertical/boardroom;1212141;t;1;493;Sep 30, 2015;493
poc/boardroom_redefined;1009411;t;1;492;Jul 1, 2015;492
poc/multi_datasets;1157940;t;6;492;Sep 2, 2015;82
poc/wrangling;1118486;t;1;489;Aug 11, 2015;489
workstream_lumira_uviz;1168182;t;1;489;Sep 7, 2015;489
vertical/allocation;1215101;t;1;488;Oct 1, 2015;488
poc/multi_datasets;1144767;t;2;487;Aug 26, 2015;243.5
vertical/allocation;1051602;t;1;486;Jul 20, 2015;486
vertical/allocation;995460;t;1;482;Jun 23, 2015;482
workstream_ux;1121094;t;8;481;Aug 12, 2015;60.125
vertical/boardroom;1198402;t;1;480;Sep 23, 2015;480
poc/wrangling;1123052;t;1;479;Aug 13, 2015;479
integration;501142;b;1;479;May 28, 2014;479
workstream_collaboration;1244185;t;1;478;Oct 18, 2015;478
vertical/allocation;1031734;t;1;478;Jul 14, 2015;478
vertical/allocation;1020294;t;1;478;Jul 7, 2015;478
workstream_lumira_bundles;966835;t;2;477;Jun 3, 2015;238.5
vertical/allocation;1137405;t;2;477;Aug 21, 2015;238.5
workstream_ux;1121177;t;1;476;Aug 12, 2015;476
poc/boardroom_svb;1217377;t;1;474;Oct 2, 2015;474
poc/boardroom_svb;1219535;t;1;470;Oct 5, 2015;470
poc/headcount;824330;b;2;470;Feb 24, 2015;235
vertical/allocation;966564;t;1;469;Jun 3, 2015;469
poc/geospatial;980493;t;3;468;Jun 12, 2015;156
vertical/allocation;1269790;t;3;467;Nov 2, 2015;155.666666
integration;501072;b;2;466;May 28, 2014;233
collaboration;708770;b;123;464;Nov 23, 2014;3.772357
collaboration;709100;b;2;464;Nov 24, 2014;232
vertical/allocation;1009554;t;2;463;Jul 1, 2015;231.5
vertical/allocation;1148739;t;1;462;Aug 27, 2015;462
workstream_lumira_uviz;1169992;t;2;461;Sep 8, 2015;230.5
workstream_collaboration;1222433;t;1;460;Oct 7, 2015;460
integration;490654;b;1;457;May 20, 2014;457
poc/boardroom_redefined;1022322;t;1;456;Jul 8, 2015;456
vertical/boardroom;1208886;t;1;454;Sep 29, 2015;454
integration;490615;b;1;454;May 20, 2014;454
vertical/allocation;1032514;t;1;452;Jul 15, 2015;452
workstream_collaboration;1264181;t;1;452;Oct 28, 2015;452
poc/data_acquisition;982103;t;4;451;Jun 15, 2015;112.75
vertical/allocation;1036932;t;1;451;Jul 16, 2015;451
workstream_collaboration;1134821;t;1;450;Aug 20, 2015;450
poc/google-drive;1003857;t;1;449;Jun 26, 2015;449
integration;493472;b;1;449;May 21, 2014;449
integration;488215;b;1;448;May 18, 2014;448
feature/rri;1179866;t;1;448;Sep 14, 2015;448
workstream_collaboration;1186892;t;1;447;Sep 17, 2015;447
vertical/boardroom;1194415;t;2;447;Sep 22, 2015;223.5
vertical/allocation;1268781;t;2;447;Oct 31, 2015;223.5
workstream_collaboration;1182043;t;1;447;Sep 15, 2015;447
workstream_lumira_bundles;960819;t;2;443;May 29, 2015;221.5
vertical/boardroom;1201820;t;1;442;Sep 24, 2015;442
poc/rptfcst;1008969;t;1;442;Jun 30, 2015;442
vertical/allocation;1114149;t;1;442;Aug 7, 2015;442
poc/wrangling;1120178;t;2;441;Aug 12, 2015;220.5
vertical/allocation;1128880;t;1;440;Aug 17, 2015;440
poc/boardroom_redefined;1001370;t;1;439;Jun 25, 2015;439
vertical/allocation;1219312;t;1;439;Oct 6, 2015;439
workstream_collaboration;1177108;t;1;438;Sep 11, 2015;438
workstream_collaboration;1198275;t;1;438;Sep 23, 2015;438
integration;492334;b;1;435;May 21, 2014;435
integration;495087;b;1;434;May 22, 2014;434
workstream_lumira_uviz;1165290;t;2;433;Sep 6, 2015;216.5
workstream_lumira_context;972373;t;1;432;Jun 8, 2015;432
workstream_collaboration;1208009;t;1;431;Sep 28, 2015;431
workstream_lumira_blending;868577;b;2;428;Mar 26, 2015;214
vertical/allocation;1084993;t;1;428;Jul 24, 2015;428
vertical/allocation;923166;t;3;426;May 3, 2015;142
poc/google-drive;1083021;t;1;426;Jul 23, 2015;426
integration;488916;b;1;425;May 19, 2014;425
workstream_ux;859665;b;24;425;Mar 20, 2015;17.708333
vertical/allocation;1242903;t;1;420;Oct 16, 2015;420
vertical/unified_filter;1249289;t;1;419;Oct 20, 2015;419
workstream_lumira_uviz;1178140;t;1;419;Sep 11, 2015;419
xc_incremental;1156347;t;1;419;Sep 1, 2015;419
xc_incremental;1137665;t;1;419;Aug 21, 2015;419
vertical/allocation;952012;t;1;419;May 23, 2015;419
integration;495065;b;1;417;May 22, 2014;417
xc_incremental;1156433;t;1;416;Sep 1, 2015;416
integration;492821;b;1;415;May 21, 2014;415
workstream_collaboration;841332;b;9;415;Mar 9, 2015;46.111111
vertical/allocation;1255354;t;1;415;Oct 23, 2015;415
vertical/unified_filter;1263587;t;2;414;Oct 28, 2015;207
workstream_collaboration;1210563;t;1;413;Sep 29, 2015;413
workstream_lumira_11;1183235;t;1;412;Sep 15, 2015;412
vertical/allocation;1182116;t;1;412;Sep 15, 2015;412
vertical/boardroom;1260926;t;1;411;Oct 27, 2015;411
poc/geospatial;984885;t;5;410;Jun 16, 2015;82
poc/boardroom_svb;1237540;t;2;407;Oct 15, 2015;203.5
vertical/allocation;1006079;t;1;407;Jun 29, 2015;407
vertical/boardroom;1187285;t;1;406;Sep 17, 2015;406
integration;490070;b;1;406;May 20, 2014;406
workstream_lumira_context;953037;t;4;405;May 25, 2015;101.25
vertical/boardroom;1199831;t;1;404;Sep 23, 2015;404
vertical/boardroom;1172195;t;1;401;Sep 16, 2015;401
vertical/allocation;959749;t;1;400;Jun 11, 2015;400
workstream_collaboration;1188557;t;1;399;Sep 17, 2015;399
poc/dataset;1103051;t;6;398;Aug 3, 2015;66.333333
vertical/boardroom;1186811;t;1;398;Sep 17, 2015;398
poc/boardroom_redefined;991022;t;1;397;Jun 19, 2015;397
vertical/allocation;1254742;t;1;396;Oct 23, 2015;396
integration;488127;b;1;396;May 18, 2014;396
vertical/allocation;1025147;t;2;395;Jul 10, 2015;197.5
integration;499535;b;1;395;May 27, 2014;395
workstream_collaboration;1203417;t;1;395;Sep 25, 2015;395
vertical/boardroom;1252656;t;1;394;Oct 22, 2015;394
workstream_collaboration;1188517;t;1;394;Sep 17, 2015;394
poc/boardroom_redefined;1149219;t;8;394;Aug 27, 2015;49.25
workstream_lumira_context;955044;t;1;394;May 26, 2015;394
poc/boardroom_redefined;1136508;t;43;394;Aug 20, 2015;9.16279
workstream_lumira_blending;872635;b;2;394;Mar 27, 2015;197
integration;497509;b;1;392;May 25, 2014;392
vertical/allocation;1020040;t;1;391;Jul 7, 2015;391
workstream_apd;712683;b;1;390;Nov 25, 2014;390
workstream_collaboration;1191479;t;1;387;Sep 20, 2015;387
vertical/allocation;1169627;t;1;387;Sep 8, 2015;387
vertical/allocation;1175303;t;1;387;Sep 10, 2015;387
vertical/licensing;1253679;t;1;387;Oct 22, 2015;387
vertical/allocation;1024899;t;1;386;Jul 9, 2015;386
poc/event_proc;1028144;t;3;385;Jul 12, 2015;128.333333
vertical/licensing;1255483;t;2;385;Oct 23, 2015;192.5
xc_arrays;1137379;t;4;384;Aug 21, 2015;96
poc/boardroom_redefined;1022365;t;1;384;Jul 8, 2015;384
poc/geospatial;992129;t;1;384;Jun 19, 2015;384
vertical/boardroom;1211281;t;1;383;Sep 30, 2015;383
workstream_collaboration;1203094;t;1;383;Sep 25, 2015;383
poc/dataset;1028587;t;7;381;Jul 13, 2015;54.428571
poc/boardroom_svb;1214466;t;1;379;Oct 1, 2015;379
vertical/allocation;1086550;t;1;378;Jul 24, 2015;378
vertical/allocation;998377;t;1;378;Jun 24, 2015;378
vertical/allocation;954355;t;1;377;May 26, 2015;377
workstream_lumira_11;1188167;t;1;374;Sep 17, 2015;374
poc/boardroom_redefined;1009196;t;1;373;Jul 1, 2015;373
collaboration;710573;b;1;373;Nov 24, 2014;373
vertical/boardroom;1204190;t;1;371;Sep 25, 2015;371
integration;492783;b;1;370;May 21, 2014;370
poc/rptfcst;995709;t;2;369;Jun 23, 2015;184.5
vertical/allocation;1091835;t;1;368;Jul 28, 2015;368
collaboration;715156;b;2;368;Nov 27, 2014;184
poc/google-drive;1075888;t;1;367;Jul 21, 2015;367
workstream_collaboration;1188671;t;1;367;Sep 17, 2015;367
vertical/allocation;1024642;t;1;367;Jul 9, 2015;367
vertical/boardroom;1187391;t;1;367;Sep 17, 2015;367
workstream_lumira_explore;1006374;t;10;366;Jun 29, 2015;36.6
vertical/boardroom;1187381;t;1;366;Sep 17, 2015;366
integration;497341;b;1;363;May 24, 2014;363
workstream_lumira_11;1200830;t;1;363;Sep 24, 2015;363
poc/boardroom_demo;1144532;t;9;363;Aug 26, 2015;40.333333
workstream_lumira_explore;1025219;t;11;362;Jul 9, 2015;32.90909
poc/google-drive;1219625;t;1;362;Oct 5, 2015;362
poc/google-drive;1106669;t;5;361;Aug 4, 2015;72.2
poc/data_acquisition;986023;t;1;359;Jun 17, 2015;359
vertical/allocation;956200;t;1;359;May 27, 2015;359
poc/boardroom_redefined;1006133;t;1;358;Jun 29, 2015;358
workstream_collaboration;1169339;t;1;357;Sep 8, 2015;357
integration;492603;b;1;357;May 21, 2014;357
workstream_apd;712570;b;1;356;Nov 25, 2014;356
poc/rptfcst;999614;t;1;356;Jun 24, 2015;356
integration;495657;b;1;356;May 22, 2014;356
vertical/allocation;1248707;t;2;356;Oct 21, 2015;178
poc/event_proc;1028707;t;1;356;Jul 13, 2015;356
poc/boardroom_svb;1223109;t;1;355;Oct 7, 2015;355
poc/rss_widget;1223100;t;2;355;Oct 7, 2015;177.5
vertical/allocation;955803;t;1;354;May 27, 2015;354
vertical/allocation;1243145;t;1;353;Oct 16, 2015;353
vertical/boardroom;1249898;t;1;353;Oct 21, 2015;353
vertical/boardroom;1219324;t;1;353;Oct 5, 2015;353
poc/boardroom_svb;1218590;t;1;353;Oct 5, 2015;353
workstream_collaboration;1186986;t;1;352;Sep 17, 2015;352
integration;499232;b;1;351;May 27, 2014;351
vertical/allocation;1080264;t;1;349;Jul 22, 2015;349
vertical/allocation;1125792;t;1;347;Aug 14, 2015;347
vertical/boardroom;1218597;t;1;347;Oct 5, 2015;347
beta;625620;b;7;346;Sep 15, 2014;49.428571
poc/wrangling;1157414;t;1;345;Sep 1, 2015;345
workstream_collaboration;1121146;t;1;345;Aug 12, 2015;345
vertical/allocation;964622;t;1;344;Jun 2, 2015;344
workstream_ux;744724;b;1;344;Dec 18, 2014;344
vertical/allocation;1265302;t;1;341;Nov 2, 2015;341
poc/google-drive;1096474;t;1;341;Jul 29, 2015;341
integration;489726;b;1;339;May 19, 2014;339
workstream_lumira_uviz;1177935;t;2;339;Sep 11, 2015;169.5
integration;494351;b;1;339;May 22, 2014;339
workstream_lumira_uviz;1172923;t;1;338;Sep 9, 2015;338
integration;488117;b;2;337;May 18, 2014;168.5
vertical/boardroom;1215128;t;1;336;Oct 1, 2015;336
vertical/allocation;1250367;t;1;336;Oct 21, 2015;336
poc/event_proc;1030058;t;1;336;Jul 13, 2015;336
vertical/allocation;1007134;t;2;336;Jun 30, 2015;168
vertical/allocation;1122373;t;1;335;Aug 12, 2015;335
workstream_ux;1029283;t;5;334;Jul 14, 2015;66.8
poc/boardroom_redefined;990772;t;1;334;Jun 19, 2015;334
vertical/allocation;1118801;t;1;333;Aug 11, 2015;333
poc/boardroom_svb;1221599;t;1;333;Oct 6, 2015;333
workstream_collaboration;784133;b;1;332;Jan 26, 2015;332
integration;488285;b;1;331;May 18, 2014;331
integration;494838;b;1;331;May 22, 2014;331
workstream_collaboration;948178;t;1;330;May 20, 2015;330
integration;491675;b;1;329;May 20, 2014;329
poc/boardroom_redefined;996744;t;1;328;Jun 23, 2015;328
vertical/allocation;973903;t;1;328;Jun 9, 2015;328
poc/multi_datasets;1189571;t;1;326;Sep 18, 2015;326
vertical/boardroom;1156505;t;1;326;Sep 1, 2015;326
workstream_lumira_11;1183468;t;1;325;Sep 15, 2015;325
integration;502109;b;1;325;May 28, 2014;325
poc/rptfcst;988117;t;1;324;Jun 17, 2015;324
poc/gjbridge;1237974;t;1;324;Oct 14, 2015;324
vertical/allocation;1131132;t;1;323;Aug 18, 2015;323
integration;495421;b;1;323;May 22, 2014;323
poc/boardroom_redefined;990770;t;1;322;Jun 19, 2015;322
vertical/boardroom;1171202;t;1;322;Sep 9, 2015;322
vertical/allocation;1146324;t;1;321;Aug 26, 2015;321
vertical/allocation;991180;t;1;321;Jun 19, 2015;321
poc/wrangling;1254332;t;1;318;Oct 22, 2015;318
workstream_apd;709970;b;1;318;Nov 24, 2014;318
collaboration;560564;b;2;317;Jul 22, 2014;158.5
vertical/allocation;1271076;t;1;317;Nov 2, 2015;317
integration;494966;b;1;317;May 22, 2014;317
vertical/allocation;1164039;t;1;316;Sep 4, 2015;316
poc/wrangling;1149720;t;1;315;Aug 27, 2015;315
xc_arrays;1130868;t;1;314;Aug 18, 2015;314
poc/geospatial;989994;t;1;312;Jun 18, 2015;312
workstream_collaboration;1131531;t;1;312;Aug 18, 2015;312
integration;500870;b;1;312;May 27, 2014;312
integration;498804;b;1;311;May 26, 2014;311
workstream_apd;709408;b;1;311;Nov 24, 2014;311
integration;488281;b;1;310;May 18, 2014;310
integration;488210;b;1;310;May 18, 2014;310
vertical/allocation;956786;t;1;310;May 27, 2015;310
collaboration;558836;b;5;309;Jul 21, 2014;61.8
workstream_collaboration;1224177;t;1;309;Oct 7, 2015;309
workstream_collaboration;1225132;t;1;308;Oct 8, 2015;308
workstream_lumira_5.1;968614;t;1;308;Jun 4, 2015;308
workstream_collaboration;939521;t;10;307;May 14, 2015;30.7
vertical/allocation;1084834;t;2;307;Jul 24, 2015;153.5
vertical/allocation;1181606;t;2;307;Sep 15, 2015;153.5
vertical/boardroom;1214446;t;1;306;Oct 1, 2015;306
poc/event_proc;1032425;t;2;306;Jul 15, 2015;153
mobile;639197;b;6;306;Sep 27, 2014;51
poc/wrangling;1153283;t;1;306;Aug 31, 2015;306
poc/wrangling;1151076;t;2;306;Aug 28, 2015;153
poc/google-drive;1223867;t;2;304;Oct 7, 2015;152
vertical/allocation;956458;t;1;304;May 27, 2015;304
integration;498859;b;1;304;May 26, 2014;304
workstream_collaboration;953641;t;2;303;May 26, 2015;151.5
vertical/allocation;959537;t;2;303;May 29, 2015;151.5
vertical/boardroom;1185223;t;1;302;Sep 16, 2015;302
poc/boardroom_redefined;994519;t;1;302;Jun 22, 2015;302
collaboration;560446;b;1;300;Jul 21, 2014;300
vertical/licensing;1261265;t;1;300;Oct 27, 2015;300
workstream_apd;710251;b;1;300;Nov 24, 2014;300
vertical/allocation;1132571;t;1;300;Aug 19, 2015;300
poc/boardroom_redefined;1009265;t;1;299;Jul 1, 2015;299
poc/boardroom_redefined;1009224;t;1;299;Jul 1, 2015;299
integration;489473;b;1;299;May 19, 2014;299
integration;490025;b;1;298;May 20, 2014;298
workstream_collaboration;1118666;t;1;297;Aug 11, 2015;297
poc/rptfcst;990953;t;2;296;Jun 19, 2015;148
vertical/allocation;1095878;t;1;294;Jul 29, 2015;294
integration;501401;b;1;294;May 28, 2014;294
workstream_collaboration;1194751;t;1;291;Sep 22, 2015;291
vertical/allocation;1229084;t;1;291;Oct 9, 2015;291
vertical/unified_filter;1261230;t;2;290;Oct 27, 2015;145
integration;500849;b;1;290;May 27, 2014;290
collaboration;562111;b;1;290;Jul 22, 2014;290
projectStructureChange;527584;b;2;290;Jun 23, 2014;145
workstream_collaboration;1183811;t;1;289;Sep 15, 2015;289
workstream_lumira_sf;992115;t;1;288;Jun 19, 2015;288
workstream_collaboration;1189655;t;1;288;Sep 18, 2015;288
vertical/allocation;953928;t;1;288;May 26, 2015;288
vertical/allocation;1118657;t;1;287;Aug 11, 2015;287
vertical/boardroom;1207181;t;1;286;Sep 29, 2015;286
vertical/allocation;1263549;t;1;285;Oct 28, 2015;285
vertical/strategy;874649;b;1;284;Mar 30, 2015;284
vertical/allocation;995163;t;1;284;Jun 22, 2015;284
workstream_lumira_11;1187945;t;1;282;Sep 17, 2015;282
workstream_collaboration;1122188;t;1;282;Aug 12, 2015;282
integration;496338;b;1;281;May 23, 2014;281
poc/google-drive;1003870;t;1;281;Jun 26, 2015;281
vertical/allocation;1162353;t;1;281;Sep 3, 2015;281
vertical/allocation;1110951;t;2;281;Aug 6, 2015;140.5
vertical/allocation;954711;t;1;280;May 26, 2015;280
workstream_collaboration;1227041;t;1;280;Oct 8, 2015;280
integration;499015;b;1;280;May 26, 2014;280
vertical/allocation;973842;t;1;279;Jun 9, 2015;279
integration;490623;b;1;279;May 20, 2014;279
vertical/allocation;1099165;t;1;277;Jul 31, 2015;277
poc/data_acquisition;983392;t;2;277;Jun 16, 2015;138.5
vertical/boardroom;1187783;t;1;277;Sep 17, 2015;277
workstream_collaboration;751018;b;2;277;Dec 26, 2014;138.5
vertical/allocation;1262195;t;1;276;Oct 28, 2015;276
poc/rptfcst;997883;t;2;275;Jun 24, 2015;137.5
poc/boardroom_redefined;990935;t;1;275;Jun 19, 2015;275
poc/boardroom_redefined;989621;t;1;275;Jun 18, 2015;275
vertical/allocation;1201563;t;1;275;Sep 24, 2015;275
vertical/allocation;1047079;t;1;275;Jul 20, 2015;275
integration;492669;b;1;274;May 21, 2014;274
workstream_collaboration;1192287;t;1;274;Sep 21, 2015;274
projectStructureChange;527580;b;1;274;Jun 23, 2014;274
vertical/unified_filter;1244305;t;5;274;Oct 18, 2015;54.8
vertical/allocation;1268011;t;1;273;Oct 30, 2015;273
vertical/allocation;1221009;t;1;272;Oct 6, 2015;272
poc/da;1171149;t;2;271;Sep 9, 2015;135.5
workstream_apd;713447;b;1;271;Nov 26, 2014;271
poc/multi_datasets;1147826;t;2;271;Aug 27, 2015;135.5
vertical/allocation;1181908;t;1;270;Sep 15, 2015;270
vertical/allocation;970014;t;1;270;Jun 5, 2015;270
poc/geospatial;991959;t;2;270;Jun 19, 2015;135
vertical/allocation;951504;t;1;270;May 22, 2015;270
poc/rptfcst;1007174;t;1;270;Jun 30, 2015;270
vertical/allocation;994448;t;2;269;Jun 23, 2015;134.5
integration;518011;b;14;269;Jun 12, 2014;19.214285
poc/wrangling;1158545;t;1;268;Sep 2, 2015;268
vertical/licensing;1258746;t;1;268;Oct 26, 2015;268
poc/event_proc;1026363;t;2;268;Jul 10, 2015;134
vertical/boardroom;1252917;t;1;268;Oct 23, 2015;268
poc/google-drive;1101967;t;3;266;Jul 31, 2015;88.666666
vertical/allocation;1240494;t;1;266;Oct 15, 2015;266
vertical/boardroom;1260302;t;1;264;Oct 27, 2015;264
integration;495611;b;1;264;May 22, 2014;264
workstream_collaboration;868720;b;2;264;Mar 26, 2015;132
vertical/allocation;1095982;t;1;262;Jul 29, 2015;262
poc/rss_widget;1214961;t;1;262;Oct 1, 2015;262
integration;492867;b;1;262;May 21, 2014;262
collaboration;560293;b;1;260;Jul 21, 2014;260
poc/data_acquisition;998927;t;1;260;Jun 24, 2015;260
vertical/boardroom;1191048;t;3;259;Sep 20, 2015;86.333333
vertical/allocation;1012270;t;1;259;Jul 2, 2015;259
integration;499260;b;1;259;May 27, 2014;259
workstream_collaboration;1227262;t;1;258;Oct 8, 2015;258
poc/rptfcst;1002178;t;2;256;Jun 26, 2015;128
poc/boardroom_svb;1219462;t;1;256;Oct 5, 2015;256
vertical/allocation;1037931;t;2;256;Jul 17, 2015;128
vertical/allocation;1024819;t;1;256;Jul 9, 2015;256
poc/data_acquisition;996653;t;1;255;Jun 23, 2015;255
workstream_collaboration;1186311;t;1;254;Sep 16, 2015;254
vertical/boardroom;1195189;t;1;254;Sep 22, 2015;254
vertical/licensing;1248960;t;1;253;Oct 20, 2015;253
vertical/boardroom;1212159;t;1;253;Sep 30, 2015;253
workstream_collaboration;1168463;t;3;253;Sep 8, 2015;84.333333
poc/boardroom_redefined;994558;t;1;253;Jun 22, 2015;253
poc/wrangling;1158127;t;1;253;Sep 2, 2015;253
poc/data_acquisition;988836;t;1;252;Jun 18, 2015;252
poc/event_proc;1032715;t;1;251;Jul 15, 2015;251
poc/boardroom_svb;1221478;t;1;251;Oct 6, 2015;251
poc/boardroom_svb;1221829;t;1;251;Oct 6, 2015;251
vertical/allocation;1212641;t;1;250;Sep 30, 2015;250
poc/multi_datasets;1184721;t;2;250;Sep 16, 2015;125
poc/geospatial;987095;t;1;248;Jun 17, 2015;248
integration;496545;b;1;248;May 23, 2014;248
workstream_lumira_oneviz;959119;t;3;248;May 28, 2015;82.666666
workstream_apd;717044;b;1;248;Nov 27, 2014;248
poc/boardroom_redefined;1006132;t;1;248;Jun 29, 2015;248
vertical/allocation;1175286;t;1;247;Sep 10, 2015;247
vertical/allocation;982520;t;1;247;Jun 15, 2015;247
vertical/boardroom;1213718;t;1;246;Oct 1, 2015;246
poc/data_acquisition;988132;t;1;245;Jun 17, 2015;245
vertical/allocation;1098888;t;1;244;Jul 30, 2015;244
xc_incremental;1169302;t;1;244;Sep 8, 2015;244
poc/boardroom_redefined;1009491;t;1;244;Jul 1, 2015;244
vertical/allocation;1123637;t;1;244;Aug 13, 2015;244
vertical/allocation;1245182;t;1;244;Oct 19, 2015;244
poc/rptfcst;985596;t;1;243;Jun 17, 2015;243
vertical/boardroom;1161066;t;2;243;Sep 4, 2015;121.5
integration;495418;b;1;243;May 22, 2014;243
workstream_collaboration;1209076;t;1;243;Sep 29, 2015;243
poc/boardroom_svb;1216443;t;1;242;Oct 2, 2015;242
workstream_lumira_11;1204799;t;1;241;Sep 25, 2015;241
poc/google-drive;1109630;t;2;240;Aug 5, 2015;120
collaboration;712748;b;1;240;Nov 25, 2014;240
vertical/allocation;1186444;t;1;240;Sep 16, 2015;240
workstream_lumira_uviz;1164885;t;1;240;Sep 4, 2015;240
vertical/allocation;1241633;t;2;239;Oct 16, 2015;119.5
vertical/allocation;1252932;t;1;239;Oct 22, 2015;239
workstream_apd;717549;b;1;239;Nov 28, 2014;239
vertical/boardroom;1248132;t;1;239;Oct 20, 2015;239
poc/wrangling;1163200;t;1;238;Sep 3, 2015;238
workstream_collaboration;1199926;t;1;238;Sep 23, 2015;238
vertical/boardroom;1156485;t;2;237;Sep 1, 2015;118.5
workstream_collaboration;1238910;t;2;237;Oct 15, 2015;118.5
vertical/allocation;973782;t;1;237;Jun 16, 2015;237
workstream_collaboration;1165626;t;1;237;Sep 6, 2015;237
vertical/allocation;1036979;t;1;237;Jul 16, 2015;237
vertical/allocation;1038349;t;1;236;Jul 17, 2015;236
integration;488062;b;2;235;May 17, 2014;117.5
poc/multi_datasets;1183730;t;1;234;Sep 15, 2015;234
vertical/allocation;986432;t;1;234;Jun 17, 2015;234
